leaid,zip,state,county_fips,lat,lon
0402820,85637,AZ,04023,31.525904,-110.84519
0402860,86004,AZ,04005,35.829692,-111.773728
0402920,85132,AZ,04021,32.91891,-111.367257
0403010,85705,AZ,04019,32.128237,-111.783018
0403040,85268,AZ,04013,33.346541,-112.495534
0403060,85043,AZ,04013,33.346541,-112.495534
0403080,86022,AZ,04005,35.829692,-111.773728
0403150,85613,AZ,04003,31.881793,-109.75412
0403200,85536,AZ,04009,32.931828,-109.87831
0403240,85349,AZ,04027,32.773942,-113.910905
0403290,86505,AZ,04001,35.385845,-109.493747
0403310,85337,AZ,04013,33.346541,-112.495534
0403400,85234,AZ,04013,33.346541,-112.495534
0403420,85301,AZ,04013,33.346541,-112.495534
0403450,85301,AZ,04013,33.346541,-112.495534
0403500,85501,AZ,04007,33.789618,-110.81187
0403550,86023,AZ,04005,35.829692,-111.773728
0403580,85540,AZ,04011,33.238872,-109.242323
0403660,86401,AZ,04015,35.717705,-113.749689
0403730,85292,AZ,,,
0403780,85295,AZ,04013,33.346541,-112.495534
0403820,86025,AZ,04017,35.390934,-110.320908
0403860,85017,AZ,04013,33.346541,-112.495534
0403870,86314,AZ,04025,34.630044,-112.573745
0403900,85333,AZ,04027,32.773942,-113.910905
0403950,85634,AZ,04019,32.128237,-111.783018
0403960,85009,AZ,04013,33.346541,-112.495534
0403990,85140,AZ,04021,32.91891,-111.367257
0404010,86032,AZ,04017,35.390934,-110.320908
0404060,86033,AZ,04017,35.390934,-110.320908
0404170,86332,AZ,04025,34.630044,-112.573745
0404200,85546,AZ,04009,32.931828,-109.87831
0404230,85284,AZ,04013,33.346541,-112.495534
0404280,86403,AZ,04015,35.717705,-113.749689
0404290,85339,AZ,04013,33.346541,-112.495534
0404320,85326,AZ,04013,33.346541,-112.495534
0404380,85340,AZ,04013,33.346541,-112.495534
0404410,86432,AZ,04015,35.717705,-113.749689
0404440,85323,AZ,04013,33.346541,-112.495534
0404500,85016,AZ,04013,33.346541,-112.495534
0404530,86018,AZ,04005,35.829692,-111.773728
0404570,85631,AZ,04021,32.91891,-111.367257
0404630,85653,AZ,04019,32.128237,-111.783018
0404720,85138,AZ,04021,32.91891,-111.367257
0404770,85736,AZ,04019,32.128237,-111.783018
0404820,86333,AZ,04025,34.630044,-112.573745
0404860,85930,AZ,04017,35.390934,-110.320908
0404920,85617,AZ,04003,31.881793,-109.75412
0404970,85201,AZ,04013,33.346541,-112.495534
0405030,85539,AZ,04007,33.789618,-110.81187
0405070,86326,AZ,04025,34.630044,-112.573745
0405100,85139,AZ,04021,32.91891,-111.367257
0405190,86440,AZ,04015,35.717705,-113.749689
0405220,85347,AZ,04027,32.773942,-113.910905
0405320,85540,AZ,04011,33.238872,-109.242323
0405340,85342,AZ,04013,33.346541,-112.495534
0405360,85701,AZ,04019,32.128237,-111.783018
0405400,85009,AZ,04013,33.346541,-112.495534
0405430,85620,AZ,04003,31.881793,-109.75412
0405460,85361,AZ,04013,33.346541,-112.495534
0405500,86025,AZ,04017,35.390934,-110.320908
0405530,85621,AZ,04023,31.525904,-110.84519
0405640,85623,AZ,04021,32.91891,-111.367257
0405670,85013,AZ,04013,33.346541,-112.495534
0405730,85360,AZ,04015,35.717705,-113.749689
0405760,85553,AZ,04007,33.789618,-110.81187
0405820,86040,AZ,04005,35.829692,-111.773728
0405850,85343,AZ,04013,33.346541,-112.495534
0405880,85615,AZ,04003,31.881793,-109.75412
0405930,85032,AZ,04013,33.346541,-112.495534
0405980,85344,AZ,04012,33.727625,-114.038793
0406000,85624,AZ,04023,31.525904,-110.84519
0406030,85624,AZ,04023,31.525904,-110.84519
0406070,85541,AZ,04007,33.789618,-110.81187
0406120,86434,AZ,04015,35.717705,-113.749689
0406150,85625,AZ,04003,31.881793,-109.75412
0406210,85037,AZ,04013,33.346541,-112.495534
0406250,85306,AZ,04013,33.346541,-112.495534
0406300,85006,AZ,04013,33.346541,-112.495534
0406330,85012,AZ,04013,33.346541,-112.495534
0406360,85241,AZ,,,
0406440,85543,AZ,04009,32.931828,-109.87831
0406460,85701,AZ,04019,32.128237,-111.783018
0406480,85222,AZ,,,
0406510,85544,AZ,04007,33.789618,-110.81187
0406580,85929,AZ,04017,35.390934,-110.320908
0406630,85627,AZ,04003,31.881793,-109.75412
0406730,86303,AZ,04025,34.630044,-112.573745
0406740,86512,AZ,04001,35.385845,-109.493747
0406780,85334,AZ,04012,33.727625,-114.038793
0406810,85142,AZ,04013,33.346541,-112.495534
0406850,85137,AZ,04021,32.91891,-111.367257
0406870,86514,AZ,04001,35.385845,-109.493747
0406900,85145,AZ,04021,32.91891,-111.367257
0406930,85701,AZ,04019,32.128237,-111.783018
0406960,85550,AZ,04007,33.789618,-110.81187
0407020,85043,AZ,04013,33.346541,-112.495534
0407080,85042,AZ,04013,33.346541,-112.495534
0407130,85938,AZ,04001,35.385845,-109.493747
0407170,85354,AZ,04013,33.346541,-112.495534
0407200,85147,AZ,04021,32.91891,-111.367257
0407240,85546,AZ,04009,32.931828,-109.87831
0407300,85629,AZ,04019,32.128237,-111.783018
0407380,85633,AZ,04019,32.128237,-111.783018
0407430,85632,AZ,04003,31.881793,-109.75412
0407500,85621,AZ,04023,31.525904,-110.84519
0407520,85648,AZ,04023,31.525904,-110.84519
0407530,85131,AZ,04021,32.91891,-111.367257
0407570,85251,AZ,04013,33.346541,-112.495534
0407630,86337,AZ,04025,34.630044,-112.573745
0407680,85333,AZ,04027,32.773942,-113.910905
0407700,85901,AZ,04017,35.390934,-110.320908
0407750,85027,AZ,04013,33.346541,-112.495534
0407770,86338,AZ,04025,34.630044,-112.573745
0407820,85937,AZ,04017,35.390934,-110.320908
0407860,85551,AZ,04009,32.931828,-109.87831
0407890,85350,AZ,04027,32.773942,-113.910905
0407920,85611,AZ,04023,31.525904,-110.84519
0408020,85630,AZ,04003,31.881793,-109.75412
0408080,85936,AZ,04001,35.385845,-109.493747
0408130,85272,AZ,,,
0408170,85706,AZ,04019,32.128237,-111.783018
0408230,85273,AZ,,,
0408280,85749,AZ,04019,32.128237,-111.783018
0408310,85282,AZ,04013,33.346541,-112.495534
0408340,85283,AZ,04013,33.346541,-112.495534
0408410,85552,AZ,04009,32.931828,-109.87831
0408430,85337,AZ,04013,33.346541,-112.495534
0408460,86321,AZ,04025,34.630044,-112.573745
0408490,85353,AZ,04013,33.346541,-112.495534
0408520,85353,AZ,04013,33.346541,-112.495534
0408550,85131,AZ,04021,32.91891,-111.367257
0408600,85638,AZ,04003,31.881793,-109.75412
0408640,86436,AZ,04015,35.717705,-113.749689
0408680,86045,AZ,04005,35.829692,-111.773728
0408800,85719,AZ,04019,32.128237,-111.783018
0408820,85353,AZ,04013,33.346541,-112.495534
0408850,85641,AZ,04019,32.128237,-111.783018
0408880,86434,AZ,04015,35.717705,-113.749689
0408910,85610,AZ,04003,31.881793,-109.75412
0409030,86332,AZ,04025,34.630044,-112.573745
0409060,85304,AZ,04013,33.346541,-112.495534
0409090,85356,AZ,04027,32.773942,-113.910905
0409120,85357,AZ,04012,33.727625,-114.038793
0409160,85941,AZ,04017,35.390934,-110.320908
0409190,85390,AZ,04013,33.346541,-112.495534
0409250,85643,AZ,04003,31.881793,-109.75412
0409310,86046,AZ,04005,35.829692,-111.773728
0409360,86305,AZ,04025,34.630044,-112.573745
0409390,85008,AZ,04013,33.346541,-112.495534
0409430,86504,AZ,04001,35.385845,-109.493747
0409460,86047,AZ,04017,35.390934,-110.320908
0409510,86332,AZ,04025,34.630044,-112.573745
0409540,85554,AZ,04007,33.789618,-110.81187
0409570,86438,AZ,04015,35.717705,-113.749689
0409600,85364,AZ,04027,32.773942,-113.910905
0409630,85364,AZ,04027,32.773942,-113.910905
0409700,85012,AZ,04013,33.346541,-112.495534
0409731,85201,AZ,04013,33.346541,-112.495534
0409733,86336,AZ,04025,34.630044,-112.573745
0409734,85007,AZ,04013,33.346541,-112.495534
0600001,93510,CA,06037,34.196398,-118.261862
0600002,94536,CA,06001,37.648081,-121.913304
0600003,94538,CA,06001,37.648081,-121.913304
0600006,94960,CA,06041,38.051817,-122.745974
0600007,92506,CA,06065,33.729828,-116.002239
0600009,93254,CA,06083,34.537378,-120.038485
0600011,96113,CA,06035,40.721089,-120.629931
0600012,95959,CA,06057,39.295191,-120.773446
0600013,95677,CA,06061,39.062032,-120.722718
0600014,92345,CA,06071,34.85722,-116.181197
0600015,92356,CA,06071,34.85722,-116.181197
0600016,91786,CA,06071,34.85722,-116.181197
0600017,92308,CA,06071,34.85722,-116.181197
0600018,96041,CA,06105,40.647724,-123.114404
0600019,94568,CA,06001,37.648081,-121.913304
0600020,94566,CA,06001,37.648081,-121.913304
0600021,94586,CA,06001,37.648081,-121.913304
0600022,93640,CA,06019,36.761006,-119.655019
0600025,90266,CA,06037,34.196398,-118.261862
0600026,93243,CA,06029,35.346629,-118.729506
0600027,92530,CA,06065,33.729828,-116.002239
0600028,92592,CA,06065,33.729828,-116.002239
0600029,92562,CA,06065,33.729828,-116.002239
0600031,93920,CA,06053,36.240107,-121.315573
0600032,90278,CA,06037,34.196398,-118.261862
0600033,93620,CA,06047,37.194806,-120.722802
0600034,95492,CA,06097,38.532574,-122.945194
0600035,93223,CA,06107,36.230453,-118.780542
0600036,95834,CA,06067,38.450011,-121.340441
0600037,95536,CA,06023,40.706673,-123.925818
0600038,95558,CA,06023,40.706673,-123.925818
0600039,95315,CA,06047,37.194806,-120.722802
0600040,93656,CA,06019,36.761006,-119.655019
0600042,92086,CA,06073,33.023604,-116.776117
0600043,95066,CA,06087,37.012488,-122.007205
0600044,95448,CA,06097,38.532574,-122.945194
0600045,95963,CA,06021,39.602546,-122.4017
0600046,93926,CA,06053,36.240107,-121.315573
0600047,95376,CA,06077,37.935034,-121.272237
0600048,93446,CA,06079,35.385227,-120.44754
0600049,93428,CA,06079,35.385227,-120.44754
0600051,95948,CA,06007,39.665959,-121.601919
0600052,95501,CA,06023,40.706673,-123.925818
0600060,95326,CA,06099,37.562384,-121.002656
0600061,95367,CA,06099,37.562384,-121.002656
0600062,95361,CA,06099,37.562384,-121.002656
0600063,95386,CA,06099,37.562384,-121.002656
0600064,93257,CA,06107,36.230453,-118.780542
0600065,93618,CA,06107,36.230453,-118.780542
0600067,93609,CA,06019,36.761006,-119.655019
0600068,93636,CA,06039,37.210039,-119.749852
0600069,92082,CA,06073,33.023604,-116.776117
0600071,93555,CA,06029,35.346629,-118.729506
0600073,93268,CA,06029,35.346629,-118.729506
0600074,93280,CA,06029,35.346629,-118.729506
0600075,93309,CA,06029,35.346629,-118.729506
0600076,93307,CA,06029,35.346629,-118.729506
0600077,93245,CA,06031,36.072478,-119.81553
0600078,95453,CA,06033,39.094802,-122.746757
0600079,96130,CA,06035,40.721089,-120.629931
0600080,94559,CA,06055,38.507351,-122.325995
0600081,96101,CA,06049,41.592918,-120.71837
0600082,95603,CA,06061,39.062032,-120.722718
0600083,95971,CA,06063,39.99517,-120.829515
0600084,94550,CA,06001,37.648081,-121.913304
0600085,94545,CA,06001,37.648081,-121.913304
0600086,94538,CA,06001,37.648081,-121.913304
0600089,95642,CA,06005,38.44355,-120.653856
0600090,95928,CA,06007,39.665959,-121.601919
0600092,94523,CA,06013,37.919479,-121.951543
0600093,95531,CA,06015,41.749903,-123.980998
0600094,92502,CA,,,
0600095,95655,CA,06067,38.450011,-121.340441
0600096,95667,CA,06017,38.785532,-120.534398
0600097,93657,CA,06019,36.761006,-119.655019
0600098,91398,CA,,,
0600099,95988,CA,06021,39.602546,-122.4017
0600100,95501,CA,06023,40.706673,-123.925818
0600101,92243,CA,06025,33.040816,-115.355395
0600103,91744,CA,06037,34.196398,-118.261862
0600104,90703,CA,06037,34.196398,-118.261862
0600105,91790,CA,06037,34.196398,-118.261862
0600106,90606,CA,06037,34.196398,-118.261862
0600107,90501,CA,06037,34.196398,-118.261862
0600108,90813,CA,06037,34.196398,-118.261862
0600109,90017,CA,06037,34.196398,-118.261862
0600110,90242,CA,06037,34.196398,-118.261862
0600111,91350,CA,06037,34.196398,-118.261862
0600112,93550,CA,06037,34.196398,-118.261862
0600113,90220,CA,06037,34.196398,-118.261862
0600114,91768,CA,06037,34.196398,-118.261862
0600116,93645,CA,06039,37.210039,-119.749852
0600117,94903,CA,06041,38.051817,-122.745974
0600118,95482,CA,06045,39.432388,-123.442881
0600119,95341,CA,06047,37.194806,-120.722802
0600120,93905,CA,06053,36.240107,-121.315573
0600121,92801,CA,06059,33.675687,-117.777207
0600122,92675,CA,06059,33.675687,-117.777207
0600123,92626,CA,06059,33.675687,-117.777207
0600124,92626,CA,06059,33.675687,-117.777207
0600125,96001,CA,06089,40.760521,-122.04355
0600126,96118,CA,06091,39.576925,-120.521993
0600127,96097,CA,06093,41.587986,-122.533287
0600129,95403,CA,06097,38.532574,-122.945194
0600130,92374,CA,06071,34.85722,-116.181197
0600131,91764,CA,06071,34.85722,-116.181197
0600132,92408,CA,06071,34.85722,-116.181197
0600133,93160,CA,,,
0600134,90064,CA,06037,34.196398,-118.261862
0600135,95136,CA,06085,37.220777,-121.690622
0600136,91767,CA,06037,34.196398,-118.261862
0600137,94087,CA,06085,37.220777,-121.690622
0600138,92111,CA,06073,33.023604,-116.776117
0600139,94102,CA,06075,37.727239,-123.032229
0600140,95202,CA,06077,37.935034,-121.272237
0600142,94065,CA,06081,37.414664,-122.371542
0600143,95060,CA,06087,37.012488,-122.007205
0600144,95355,CA,06099,37.562384,-121.002656
0600145,95991,CA,06101,39.035257,-121.702758
0600146,96080,CA,06103,40.126156,-122.232276
0600148,93012,CA,06111,34.358741,-119.133143
0600149,95776,CA,06113,38.679268,-121.903178
0600153,91803,CA,06037,34.196398,-118.261862
0600155,93517,CA,06051,37.915836,-118.875167
0600158,95380,CA,06099,37.562384,-121.002656
0600159,96032,CA,06093,41.587986,-122.533287
0600160,93644,CA,06039,37.210039,-119.749852
0601322,92106,CA,06073,33.023604,-116.776117
0601323,90221,CA,06037,34.196398,-118.261862
0601325,95468,CA,06045,39.432388,-123.442881
0601327,95073,CA,06087,37.012488,-122.007205
0601328,94952,CA,06097,38.532574,-122.945194
0601329,95401,CA,06097,38.532574,-122.945194
0601330,95351,CA,06099,37.562384,-121.002656
0601331,96093,CA,06105,40.647724,-123.114404
0601332,95652,CA,06067,38.450011,-121.340441
0601336,90061,CA,06037,34.196398,-118.261862
0601339,95951,CA,06021,39.602546,-122.4017
0601343,94087,CA,06085,37.220777,-121.690622
0601346,90605,CA,06037,34.196398,-118.261862
0601348,95077,CA,,,
0601349,94520,CA,06013,37.919479,-121.951543
0601350,90723,CA,06037,34.196398,-118.261862
0601351,93612,CA,06019,36.761006,-119.655019
0601353,93401,CA,06079,35.385227,-120.44754
0601354,93001,CA,06111,34.358741,-119.133143
0601355,94544,CA,06001,37.648081,-121.913304
0601356,91790,CA,06037,34.196398,-118.261862
0601357,92626,CA,06059,33.675687,-117.777207
0601358,95062,CA,06087,37.012488,-122.007205
0601361,91355,CA,06037,34.196398,-118.261862
0601362,93611,CA,06019,36.761006,-119.655019
0601363,93534,CA,06037,34.196398,-118.261862
0601364,92801,CA,06059,33.675687,-117.777207
0601365,94544,CA,06001,37.648081,-121.913304
0601366,94087,CA,06085,37.220777,-121.690622
0601367,91768,CA,06037,34.196398,-118.261862
0601368,93609,CA,06019,36.761006,-119.655019
0601369,95206,CA,06077,37.935034,-121.272237
0601370,95354,CA,06099,37.562384,-121.002656
0601372,95051,CA,06085,37.220777,-121.690622
0601373,90605,CA,06037,34.196398,-118.261862
0601374,95959,CA,06057,39.295191,-120.773446
0601375,92374,CA,06071,34.85722,-116.181197
0601376,95355,CA,06099,37.562384,-121.002656
0601377,93534,CA,06037,34.196398,-118.261862
0601378,93656,CA,06019,36.761006,-119.655019
0601379,95945,CA,06057,39.295191,-120.773446
0601380,94545,CA,06001,37.648081,-121.913304
0601381,95112,CA,06085,37.220777,-121.690622
0601382,91764,CA,06071,34.85722,-116.181197
0601383,95472,CA,06097,38.532574,-122.945194
0601384,93245,CA,06031,36.072478,-119.81553
0601385,93905,CA,06053,36.240107,-121.315573
0601386,90501,CA,06037,34.196398,-118.261862
0601387,93657,CA,06019,36.761006,-119.655019
0601388,94550,CA,06001,37.648081,-121.913304
0601389,95008,CA,06085,37.220777,-121.690622
0601390,93268,CA,06029,35.346629,-118.729506
0601391,95746,CA,06061,39.062032,-120.722718
0601393,91744,CA,06037,34.196398,-118.261862
0601394,93609,CA,06019,36.761006,-119.655019
0601395,93280,CA,06029,35.346629,-118.729506
0601396,95301,CA,06047,37.194806,-120.722802
0601397,94538,CA,06001,37.648081,-121.913304
0601398,95136,CA,06085,37.220777,-121.690622
0601399,90703,CA,06037,34.196398,-118.261862
0601400,95619,CA,06017,38.785532,-120.534398
0601401,95603,CA,06061,39.062032,-120.722718
0601402,96001,CA,06089,40.760521,-122.04355
0601404,93117,CA,06083,34.537378,-120.038485
0601405,92243,CA,06025,33.040816,-115.355395
0601406,94939,CA,06041,38.051817,-122.745974
0601409,93514,CA,06027,36.561977,-117.403927
0601410,95391,CA,06077,37.935034,-121.272237
0601414,93101,CA,06083,34.537378,-120.038485
0601415,93706,CA,06019,36.761006,-119.655019
0601416,90630,CA,06059,33.675687,-117.777207
0601417,95959,CA,06057,39.295191,-120.773446
0601418,93286,CA,06107,36.230453,-118.780542
0601420,95540,CA,06023,40.706673,-123.925818
0601421,93060,CA,06111,34.358741,-119.133143
0601422,95758,CA,06067,38.450011,-121.340441
0601423,93221,CA,06107,36.230453,-118.780542
0601424,93526,CA,06027,36.561977,-117.403927
0601425,92703,CA,06059,33.675687,-117.777207
0601426,92003,CA,06073,33.023604,-116.776117
0601427,95946,CA,06057,39.295191,-120.773446
0601428,90245,CA,06037,34.196398,-118.261862
0601429,92115,CA,06073,33.023604,-116.776117
0601430,90032,CA,06037,34.196398,-118.261862
0601431,94110,CA,06075,37.727239,-123.032229
0601432,95821,CA,06067,38.450011,-121.340441
0601433,94124,CA,06075,37.727239,-123.032229
0601434,92544,CA,06065,33.729828,-116.002239
0601435,90042,CA,06037,34.196398,-118.261862
0601436,93254,CA,06083,34.537378,-120.038485
0601437,95117,CA,06085,37.220777,-121.690622
0601438,90201,CA,06037,34.196398,-118.261862
0601439,94521,CA,06013,37.919479,-121.951543
0601440,90706,CA,06037,34.196398,-118.261862
0601441,92008,CA,06073,33.023604,-116.776117
0601442,95485,CA,06033,39.094802,-122.746757
0601443,90706,CA,06037,34.196398,-118.261862
0601444,94930,CA,06041,38.051817,-122.745974
0601445,92020,CA,06073,33.023604,-116.776117
0601446,90037,CA,06037,34.196398,-118.261862
0601447,91910,CA,06073,33.023604,-116.776117
0601448,90041,CA,06037,34.196398,-118.261862
0601620,90703,CA,06037,34.196398,-118.261862
0601650,94549,CA,06013,37.919479,-121.951543
0601680,95603,CA,06061,39.062032,-120.722718
0601710,92301,CA,06071,34.85722,-116.181197
0601770,94501,CA,06001,37.648081,-121.913304
0601860,94706,CA,06001,37.648081,-121.913304
0601890,95448,CA,06097,38.532574,-122.945194
0601950,93905,CA,06053,36.240107,-121.315573
0601980,93219,CA,06107,36.230453,-118.780542
0602010,93201,CA,06107,36.230453,-118.780542
0602070,96120,CA,06003,38.61761,-119.798999
0602100,91901,CA,06073,33.023604,-116.776117
0602160,91701,CA,06071,34.85722,-116.181197
0602220,93257,CA,06107,36.230453,-118.780542
0602250,95701,CA,06061,39.062032,-120.722718
0602310,95127,CA,06085,37.220777,-121.690622
0602360,93610,CA,06039,37.210039,-119.749852
0602370,93609,CA,06019,36.761006,-119.655019
0602430,92879,CA,06065,33.729828,-116.002239
0602450,95642,CA,06005,38.44355,-120.653856
0602610,92805,CA,06059,33.675687,-117.777207
0602630,92803,CA,,,
0602670,95472,CA,06097,38.532574,-122.945194
0602700,96007,CA,06089,40.760521,-122.04355
0602730,95415,CA,06045,39.432388,-123.442881
0602760,96080,CA,06103,40.126156,-122.232276
0602820,93534,CA,06037,34.196398,-118.261862
0602850,94509,CA,06013,37.919479,-121.951543
0602970,91006,CA,06037,34.196398,-118.261862
0603000,95521,CA,06023,40.706673,-123.925818
0603030,95519,CA,06023,40.706673,-123.925818
0603060,95638,CA,06067,38.450011,-121.340441
0603090,95468,CA,06045,39.432388,-123.442881
0603180,93202,CA,06031,36.072478,-119.81553
0603270,93203,CA,06029,35.346629,-118.729506
0603300,93422,CA,06079,35.385227,-120.44754
0603420,95301,CA,06047,37.194806,-120.722802
0603480,95603,CA,06061,39.062032,-120.722718
0603600,91702,CA,06037,34.196398,-118.261862
0603610,92309,CA,06071,34.85722,-116.181197
0603630,93305,CA,06029,35.346629,-118.729506
0603690,91706,CA,06037,34.196398,-118.261862
0603720,93463,CA,06083,34.537378,-120.038485
0603750,95303,CA,06047,37.194806,-120.722802
0603780,95914,CA,06007,39.665959,-121.601919
0603840,92220,CA,06065,33.729828,-116.002239
0603870,95304,CA,06077,37.935034,-121.272237
0604020,92311,CA,06071,34.85722,-116.181197
0604080,93644,CA,06039,37.210039,-119.749852
0604110,91746,CA,06037,34.196398,-118.261862
0604200,94014,CA,06081,37.414664,-122.371542
0604230,92315,CA,06071,34.85722,-116.181197
0604260,93308,CA,06029,35.346629,-118.729506
0604290,92223,CA,06065,33.729828,-116.002239
0604350,96008,CA,06089,40.760521,-122.04355
0604380,95407,CA,06097,38.532574,-122.945194
0604440,90706,CA,06037,34.196398,-118.261862
0604500,95370,CA,06109,38.021451,-119.964708
0604530,94002,CA,06081,37.414664,-122.371542
0604560,93251,CA,06029,35.346629,-118.729506
0604620,94510,CA,06095,38.267226,-121.939594
0604650,95405,CA,06097,38.532574,-122.945194
0604740,94702,CA,06001,37.648081,-121.913304
0604800,95132,CA,06085,37.220777,-121.690622
0604830,90212,CA,06037,34.196398,-118.261862
0604860,93605,CA,06019,36.761006,-119.655019
0604890,95570,CA,06023,40.706673,-123.925818
0604950,93513,CA,06027,36.561977,-117.403927
0604980,96064,CA,06093,41.587986,-122.533287
0605010,96009,CA,06035,40.721089,-120.629931
0605040,95917,CA,06007,39.665959,-121.601919
0605190,93930,CA,06053,36.240107,-121.315573
0605220,96088,CA,06089,40.760521,-122.04355
0605240,95634,CA,06017,38.785532,-120.534398
0605250,93287,CA,06029,35.346629,-118.729506
0605280,93454,CA,06083,34.537378,-120.038485
0605400,95525,CA,06023,40.706673,-123.925818
0605490,96064,CA,06093,41.587986,-122.533287
0605520,94924,CA,06041,38.051817,-122.745974
0605580,93454,CA,06083,34.537378,-120.038485
0605610,91773,CA,06037,34.196398,-118.261862
0605640,95060,CA,06087,37.012488,-122.007205
0605700,92004,CA,06073,33.023604,-116.776117
0605730,93426,CA,06053,36.240107,-121.315573
0605790,92227,CA,06025,33.040816,-115.355395
0605820,92227,CA,06025,33.040816,-115.355395
0605880,92821,CA,06059,33.675687,-117.777207
0605910,94513,CA,06013,37.919479,-121.951543
0605940,95221,CA,,,
0606000,95526,CA,06023,40.706673,-123.925818
0606030,93036,CA,06111,34.358741,-119.133143
0606060,94005,CA,06081,37.414664,-122.371542
0606090,95982,CA,06101,39.035257,-121.702758
0606100,95674,CA,06101,39.035257,-121.702758
0606270,95762,CA,06017,38.785532,-120.534398
0606330,93427,CA,06083,34.537378,-120.038485
0606360,90620,CA,06059,33.675687,-117.777207
0606390,93313,CA,06029,35.346629,-118.729506
0606420,93274,CA,06107,36.230453,-118.780542
0606450,91506,CA,06037,34.196398,-118.261862
0606480,94010,CA,06081,37.414664,-122.371542
0606510,95527,CA,06105,40.647724,-123.114404
0606540,93656,CA,06019,36.761006,-119.655019
0606570,93257,CA,06107,36.230453,-118.780542
0606580,96023,CA,06093,41.587986,-122.533287
0606690,96094,CA,06093,41.587986,-122.533287
0606720,93206,CA,06029,35.346629,-118.729506
0606750,94514,CA,06013,37.919479,-121.951543
0606780,94019,CA,06081,37.414664,-122.371542
0606810,92022,CA,,,
0606870,95249,CA,06009,38.187844,-120.555115
0606900,92231,CA,06025,33.040816,-115.355395
0606960,93518,CA,06029,35.346629,-118.729506
0606990,92233,CA,06025,33.040816,-115.355395
0607020,94515,CA,06055,38.507351,-122.325995
0607140,95124,CA,06085,37.220777,-121.690622
0607170,95709,CA,06017,38.785532,-120.534398
0607200,95008,CA,06085,37.220777,-121.690622
0607230,95124,CA,06085,37.220777,-121.690622
0607260,95922,CA,06115,39.270026,-121.34428
0607350,94516,CA,06013,37.919479,-121.951543
0607410,95963,CA,06021,39.602546,-122.4017
0607440,92675,CA,06059,33.675687,-117.777207
0607470,92007,CA,06073,33.023604,-116.776117
0607500,92009,CA,06073,33.023604,-116.776117
0607530,93922,CA,,,
0607560,93013,CA,06083,34.537378,-120.038485
0607680,96007,CA,06089,40.760521,-122.04355
0607740,91355,CA,06037,34.196398,-118.261862
0607770,96017,CA,06089,40.760521,-122.04355
0607800,94546,CA,06001,37.648081,-121.913304
0607840,93430,CA,06079,35.385227,-120.44754
0607900,95843,CA,06067,38.450011,-121.340441
0607920,90260,CA,06037,34.196398,-118.261862
0607950,91730,CA,06071,34.85722,-116.181197
0607970,93722,CA,06019,36.761006,-119.655019
0607980,93245,CA,06031,36.072478,-119.81553
0608010,92243,CA,06025,33.040816,-115.355395
0608070,90620,CA,06059,33.675687,-117.777207
0608130,95307,CA,06099,37.562384,-121.002656
0608160,91762,CA,06071,34.85722,-116.181197
0608190,91724,CA,06037,34.196398,-118.261862
0608250,95380,CA,06099,37.562384,-121.002656
0608340,95945,CA,06057,39.295191,-120.773446
0608370,95928,CA,06007,39.665959,-121.601919
0608460,91710,CA,06071,34.85722,-116.181197
0608520,93610,CA,06039,37.210039,-119.749852
0608550,93610,CA,06039,37.210039,-119.749852
0608580,93925,CA,06053,36.240107,-121.315573
0608610,91910,CA,06073,33.023604,-116.776117
0608640,95023,CA,06069,36.610702,-121.085296
0608700,94952,CA,06097,38.532574,-122.945194
0608760,91711,CA,06037,34.196398,-118.261862
0608850,93631,CA,06019,36.761006,-119.655019
0608880,95949,CA,06057,39.295191,-120.773446
0608970,95425,CA,06097,38.532574,-122.945194
0609030,93611,CA,06019,36.761006,-119.655019
0609070,92274,CA,06065,33.729828,-116.002239
0609120,93210,CA,06019,36.761006,-119.655019
0609240,96091,CA,06105,40.647724,-123.114404
0609270,93108,CA,06083,34.537378,-120.038485
0609300,95713,CA,06061,39.062032,-120.722718
0609330,93460,CA,06083,34.537378,-120.038485
0609390,92324,CA,06071,34.85722,-116.181197
0609450,96003,CA,06089,40.760521,-122.04355
0609480,95310,CA,06109,38.021451,-119.964708
0609510,93215,CA,06029,35.346629,-118.729506
0609570,95932,CA,06011,39.177739,-122.237563
0609620,90221,CA,06037,34.196398,-118.261862
0609640,91362,CA,06111,34.358741,-119.133143
0609665,95585,CA,06045,39.432388,-123.442881
0609690,93212,CA,06031,36.072478,-119.81553
0609780,96021,CA,06103,40.126156,-122.232276
0609810,96021,CA,06103,40.126156,-122.232276
0609850,92860,CA,06065,33.729828,-116.002239
0609870,92118,CA,06073,33.023604,-116.776117
0609940,94928,CA,06097,38.532574,-122.945194
0609990,96022,CA,06103,40.126156,-122.232276
0610050,91723,CA,06037,34.196398,-118.261862
0610230,95528,CA,06023,40.706673,-123.925818
0610260,90232,CA,06037,34.196398,-118.261862
0610290,94087,CA,06085,37.220777,-121.690622
0610320,95370,CA,06109,38.021451,-119.964708
0610350,93647,CA,06107,36.230453,-118.780542
0610380,95503,CA,06023,40.706673,-123.925818
0610440,90630,CA,06059,33.675687,-117.777207
0610620,95616,CA,06113,38.679268,-121.903178
0610680,92384,CA,06027,36.561977,-117.403927
0610710,92019,CA,06073,33.023604,-116.776117
0610740,92130,CA,06073,33.023604,-116.776117
0610770,95531,CA,06015,41.749903,-123.980998
